seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_bg_accuracy,eval_de_accuracy,eval_el_accuracy,eval_es_accuracy,eval_fr_accuracy,eval_hi_accuracy,eval_ru_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_bg_accuracy,final_eval_de_accuracy,final_eval_el_accuracy,final_eval_es_accuracy,final_eval_fr_accuracy,final_eval_hi_accuracy,final_eval_ru_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,19786,392590,0.5554331541061401,0,0.5554331541061401,0.5882235528942116,0.6323353293413174,0.6548902195608782,0.6125748502994012,0.6986027944111777,0.6904191616766467,0.5447105788423153,0.6251497005988024,0.4626746506986028,0.6015968063872256,0.6481037924151697,0.6337325349301397,0.616084497671324,0.7710578842315369,0.5882235528942116,0.6323353293413174,0.6548902195608782,0.6125748502994012,0.6986027944111777,0.6904191616766467,0.5447105788423153,0.6251497005988024,0.4626746506986028,0.6015968063872256,0.6481037924151697,0.6337325349301397,0.616084497671324,0.7710578842315369
42,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,19786,392590,0.2688477337360382,0,0.2688477337360382,0.5922155688622754,0.6385229540918164,0.6562874251497006,0.6081836327345309,0.7033932135728543,0.687624750499002,0.55249500998004,0.6369261477045908,0.48982035928143713,0.5776447105788424,0.639121756487026,0.6325349301397205,0.6178975382568197,0.7712574850299401,0.5922155688622754,0.6385229540918164,0.6562874251497006,0.6081836327345309,0.7033932135728543,0.687624750499002,0.55249500998004,0.6369261477045908,0.48982035928143713,0.5776447105788424,0.639121756487026,0.6325349301397205,0.6178975382568197,0.7712574850299401
66,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,19786,392590,0.7297499179840088,0,0.7297499179840088,0.5906187624750499,0.6457085828343313,0.6469061876247505,0.6189620758483034,0.6992015968063873,0.6902195608782435,0.5572854291417165,0.6367265469061876,0.47085828343313374,0.5922155688622754,0.6564870259481038,0.641317365269461,0.6205422488356619,0.7726546906187625,0.5906187624750499,0.6457085828343313,0.6469061876247505,0.6189620758483034,0.6992015968063873,0.6902195608782435,0.5572854291417165,0.6367265469061876,0.47085828343313374,0.5922155688622754,0.6564870259481038,0.641317365269461,0.6205422488356619,0.7726546906187625
23,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,19786,392590,0.5302470922470093,0,0.5302470922470093,0.600998003992016,0.6345309381237525,0.6522954091816368,0.6209580838323353,0.6958083832335329,0.6946107784431138,0.562874251497006,0.6273453093812376,0.4606786427145709,0.5836327345309381,0.6550898203592814,0.6259481037924152,0.6178975382568197,0.7720558882235529,0.600998003992016,0.6345309381237525,0.6522954091816368,0.6209580838323353,0.6958083832335329,0.6946107784431138,0.562874251497006,0.6273453093812376,0.4606786427145709,0.5836327345309381,0.6550898203592814,0.6259481037924152,0.6178975382568197,0.7720558882235529
17,distilbert-base-multilingual-cased,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,19786,392590,0.6074541211128235,0,0.6074541211128235,0.5890219560878244,0.6393213572854292,0.6644710578842316,0.6169660678642714,0.7007984031936128,0.6902195608782435,0.563872255489022,0.6365269461077845,0.4874251497005988,0.580439121756487,0.6520958083832336,0.6375249500998004,0.6215568862275449,0.7736526946107785,0.5890219560878244,0.6393213572854292,0.6644710578842316,0.6169660678642714,0.7007984031936128,0.6902195608782435,0.563872255489022,0.6365269461077845,0.4874251497005988,0.580439121756487,0.6520958083832336,0.6375249500998004,0.6215568862275449,0.7736526946107785
31,distilbert-base-multilingual-cased,xnli,baseline,24544,0,0,0,0.5085231065750122,0,0.5085231065750122,0.5888223552894212,0.6349301397205589,0.6582834331337325,0.6151696606786428,0.7003992015968064,0.7019960079840319,0.5453093812375249,0.6341317365269461,0.3656686626746507,0.5786427145708583,0.5389221556886228,0.6407185628742516,0.6002495009980039,0.7754491017964071,0.5888223552894212,0.6349301397205589,0.6582834331337325,0.6151696606786428,0.7003992015968064,0.7019960079840319,0.5453093812375249,0.6341317365269461,0.3656686626746507,0.5786427145708583,0.5389221556886228,0.6407185628742516,0.6002495009980039,0.7754491017964071
42,distilbert-base-multilingual-cased,xnli,baseline,24544,0,0,0,0.2601216435432434,0,0.2601216435432434,0.5906187624750499,0.6357285429141717,0.6552894211576846,0.6035928143712574,0.704191616766467,0.7091816367265469,0.5295409181636727,0.6389221556886228,0.35768463073852297,0.5652694610778443,0.601996007984032,0.6457085828343313,0.6031437125748502,0.7796407185628742,0.5906187624750499,0.6357285429141717,0.6552894211576846,0.6035928143712574,0.704191616766467,0.7091816367265469,0.5295409181636727,0.6389221556886228,0.35768463073852297,0.5652694610778443,0.601996007984032,0.6457085828343313,0.6031437125748502,0.7796407185628742
66,distilbert-base-multilingual-cased,xnli,baseline,24544,0,0,0,0.8045719861984253,0,0.8045719861984253,0.5904191616766467,0.6295409181636726,0.6562874251497006,0.604191616766467,0.6988023952095809,0.7055888223552894,0.5407185628742515,0.6313373253493014,0.3598802395209581,0.5666666666666667,0.5584830339321357,0.6281437125748504,0.59750499001996,0.7784431137724551,0.5904191616766467,0.6295409181636726,0.6562874251497006,0.604191616766467,0.6988023952095809,0.7055888223552894,0.5407185628742515,0.6313373253493014,0.3598802395209581,0.5666666666666667,0.5584830339321357,0.6281437125748504,0.59750499001996,0.7784431137724551
23,distilbert-base-multilingual-cased,xnli,baseline,24544,0,0,0,0.5887794494628906,0,0.5887794494628906,0.5916167664670658,0.6335329341317365,0.6542914171656686,0.6073852295409181,0.7025948103792415,0.692814371257485,0.5469061876247505,0.6375249500998004,0.35469061876247504,0.569061876247505,0.5872255489021956,0.6311377245508982,0.600731869594145,0.7790419161676647,0.5916167664670658,0.6335329341317365,0.6542914171656686,0.6073852295409181,0.7025948103792415,0.692814371257485,0.5469061876247505,0.6375249500998004,0.35469061876247504,0.569061876247505,0.5872255489021956,0.6311377245508982,0.600731869594145,0.7790419161676647
17,distilbert-base-multilingual-cased,xnli,baseline,24544,0,0,0,0.525029718875885,0,0.525029718875885,0.5972055888223553,0.637125748502994,0.6610778443113773,0.6103792415169661,0.694810379241517,0.6972055888223553,0.5417165668662675,0.637125748502994,0.3664670658682635,0.5698602794411177,0.5924151696606786,0.6477045908183633,0.604424484364604,0.7862275449101797,0.5972055888223553,0.637125748502994,0.6610778443113773,0.6103792415169661,0.694810379241517,0.6972055888223553,0.5417165668662675,0.637125748502994,0.3664670658682635,0.5698602794411177,0.5924151696606786,0.6477045908183633,0.604424484364604,0.7862275449101797
