seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_bg_accuracy,eval_de_accuracy,eval_el_accuracy,eval_es_accuracy,eval_fr_accuracy,eval_hi_accuracy,eval_ru_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_bg_accuracy,final_eval_de_accuracy,final_eval_el_accuracy,final_eval_es_accuracy,final_eval_fr_accuracy,final_eval_hi_accuracy,final_eval_ru_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
66,xlm-roberta-base,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,17678,392660,0.4990052878856659,0,0.4990052878856659,0.6958083832335329,0.7578842315369262,0.7489021956087825,0.7303393213572854,0.7664670658682635,0.7636726546906187,0.6774451097804391,0.7401197604790419,0.7005988023952096,0.7135728542914171,0.7287425149700599,0.7179640718562874,0.7284597471723219,0.8229540918163673,0.6958083832335329,0.7578842315369262,0.7489021956087825,0.7303393213572854,0.7664670658682635,0.7636726546906187,0.6774451097804391,0.7401197604790419,0.7005988023952096,0.7135728542914171,0.7287425149700599,0.7179640718562874,0.7284597471723219,0.8229540918163673
42,xlm-roberta-base,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,17678,392660,0.15886345505714417,0,0.15886345505714417,0.6958083832335329,0.7572854291417166,0.7389221556886227,0.7331337325349302,0.7656686626746507,0.7574850299401198,0.6698602794411178,0.7391217564870259,0.6980039920159681,0.704191616766467,0.7271457085828343,0.7181636726546906,0.7253992015968064,0.8221556886227545,0.6958083832335329,0.7572854291417166,0.7389221556886227,0.7331337325349302,0.7656686626746507,0.7574850299401198,0.6698602794411178,0.7391217564870259,0.6980039920159681,0.704191616766467,0.7271457085828343,0.7181636726546906,0.7253992015968064,0.8221556886227545
31,xlm-roberta-base,xnli,freeze_realign_unfreeze_last_half_dico,24544,24544,17678,392660,0.5352126359939575,0,0.5352126359939575,0.7037924151696606,0.7650698602794411,0.7479041916167665,0.7409181636726547,0.7696606786427146,0.7590818363273453,0.6850299401197605,0.7431137724550898,0.7049900199600798,0.7149700598802395,0.7361277445109781,0.7273453093812375,0.733166999334664,0.8255489021956088,0.7037924151696606,0.7650698602794411,0.7479041916167665,0.7409181636726547,0.7696606786427146,0.7590818363273453,0.6850299401197605,0.7431137724550898,0.7049900199600798,0.7149700598802395,0.7361277445109781,0.7273453093812375,0.733166999334664,0.8255489021956088
17,xlm-roberta-base,xnli,freeze_realign_unfreeze_dico,24544,24544,17678,392660,0.4199993312358856,0,0.4199993312358856,0.7035928143712575,0.7676646706586826,0.757684630738523,0.7491017964071857,0.7770459081836327,0.7652694610778443,0.691816367265469,0.7455089820359282,0.7121756487025949,0.7159680638722555,0.7347305389221557,0.7209580838323353,0.7367930805056554,0.8359281437125748,0.7035928143712575,0.7676646706586826,0.757684630738523,0.7491017964071857,0.7770459081836327,0.7652694610778443,0.691816367265469,0.7455089820359282,0.7121756487025949,0.7159680638722555,0.7347305389221557,0.7209580838323353,0.7367930805056554,0.8359281437125748
23,xlm-roberta-base,xnli,freeze_realign_unfreeze_dico,24544,24544,17678,392660,0.32956695556640625,0,0.32956695556640625,0.7045908183632734,0.7678642714570858,0.7560878243512974,0.7485029940119761,0.7736526946107785,0.768063872255489,0.6936127744510978,0.7455089820359282,0.7121756487025949,0.719560878243513,0.7429141716566866,0.7261477045908183,0.7382235528942117,0.833932135728543,0.7045908183632734,0.7678642714570858,0.7560878243512974,0.7485029940119761,0.7736526946107785,0.768063872255489,0.6936127744510978,0.7455089820359282,0.7121756487025949,0.719560878243513,0.7429141716566866,0.7261477045908183,0.7382235528942117,0.833932135728543
31,xlm-roberta-base,xnli,baseline,24544,0,0,0,0.47912466526031494,0,0.47912466526031494,0.7143712574850299,0.7734530938123753,0.7580838323353294,0.7570858283433134,0.7818363273453094,0.7724550898203593,0.6934131736526946,0.7550898203592814,0.7149700598802395,0.7259481037924151,0.7455089820359282,0.7271457085828343,0.7432801064537594,0.833932135728543,0.7143712574850299,0.7734530938123753,0.7580838323353294,0.7570858283433134,0.7818363273453094,0.7724550898203593,0.6934131736526946,0.7550898203592814,0.7149700598802395,0.7259481037924151,0.7455089820359282,0.7271457085828343,0.7432801064537594,0.833932135728543
42,xlm-roberta-base,xnli,baseline,24544,0,0,0,0.11030681431293488,0,0.11030681431293488,0.7069860279441118,0.770059880239521,0.7568862275449102,0.7522954091816367,0.7822355289421158,0.7702594810379242,0.6932135728542914,0.7477045908183633,0.7139720558882235,0.7173652694610778,0.7353293413173653,0.7227544910179641,0.7390884896872921,0.8307385229540918,0.7069860279441118,0.770059880239521,0.7568862275449102,0.7522954091816367,0.7822355289421158,0.7702594810379242,0.6932135728542914,0.7477045908183633,0.7139720558882235,0.7173652694610778,0.7353293413173653,0.7227544910179641,0.7390884896872921,0.8307385229540918
66,xlm-roberta-base,xnli,baseline,24544,0,0,0,0.536203920841217,0,0.536203920841217,0.7053892215568862,0.7686626746506986,0.7608782435129741,0.7497005988023953,0.7808383233532934,0.769061876247505,0.6854291417165669,0.7463073852295409,0.712375249500998,0.7181636726546906,0.7343313373253493,0.7279441117764471,0.7382568196939454,0.8367265469061876,0.7053892215568862,0.7686626746506986,0.7608782435129741,0.7497005988023953,0.7808383233532934,0.769061876247505,0.6854291417165669,0.7463073852295409,0.712375249500998,0.7181636726546906,0.7343313373253493,0.7279441117764471,0.7382568196939454,0.8367265469061876
23,xlm-roberta-base,xnli,baseline,24544,0,0,0,0.29143181443214417,0,0.29143181443214417,0.7059880239520958,0.770059880239521,0.7586826347305389,0.7540918163672655,0.7856287425149701,0.7726546906187625,0.6914171656686626,0.7477045908183633,0.7059880239520958,0.7243512974051897,0.7361277445109781,0.719560878243513,0.7393546240851631,0.835129740518962,0.7059880239520958,0.770059880239521,0.7586826347305389,0.7540918163672655,0.7856287425149701,0.7726546906187625,0.6914171656686626,0.7477045908183633,0.7059880239520958,0.7243512974051897,0.7361277445109781,0.719560878243513,0.7393546240851631,0.835129740518962
17,xlm-roberta-base,xnli,baseline,24544,0,0,0,0.5148709416389465,0,0.5148709416389465,0.7063872255489022,0.767065868263473,0.7489021956087825,0.7489021956087825,0.7842315369261477,0.7712574850299401,0.6888223552894212,0.7417165668662674,0.7093812375249501,0.7113772455089821,0.7389221556886227,0.7261477045908183,0.7369261477045908,0.8323353293413174,0.7063872255489022,0.767065868263473,0.7489021956087825,0.7489021956087825,0.7842315369261477,0.7712574850299401,0.6888223552894212,0.7417165668662674,0.7093812375249501,0.7113772455089821,0.7389221556886227,0.7261477045908183,0.7369261477045908,0.8323353293413174
